partner_id,name,phone,vehicle_number,rating,active_status
1611,Darryl Aribau,+61 5 6333 0107,9HBC334,3.5,1
1612,Kattie Dionisio,+27 49 629 8580,CC 753-456,1.8,1
1613,Morelia Tabiar,+91 22178-12435,9EBC734,1.4,1
1614,Leer Barbellido,+63 2133-6595,JDN 2634,5,1
1615,Mariami Bavilin,+91 44677-63447,3GBC234,2.4,0
1616,Aguasantas Romance,+91 61922-08406,1PBC834,3.5,1
1617,Procesa Rao,+91 81238-91693,3DBC434,3,1
1618,Eluska OConnell,+91 69211-17915,4YBC334,3.3,1
1619,Eleazar Casallas,+27 31 015 5618,CH 923-456,3.4,1
1620,Surinder Discher,+61 1 4975 4936,9DBC234,4.3,1
1621,Sebastien Armentero,(350) 352-2940,3MBC434,2.9,1
1622,Haseeb Rosenfrucht,(346) 966-3094,3LBC734,2,0
1623,Soumaia Lewerentz,(005) 238-7766,5QBC834,1.8,1
1624,Mathew Dill,+91 77246-68106,8YBC534,2.5,1
1625,Abelard Dumpierrez,+63 6659-3915,ZHK 8134,2.4,1
1626,Hansel Hellenthal,+91 89734-78200,2BBC534,2.2,0
1627,Edgaras Hennecken,+90 285 226 4598,34 DBC 723,5,1
1628,Gyorgy De Domingo,+91 20479-36699,FO 96 JP 2777,4.3,1
1629,Erhard Dzhuromsky,(521) 633-5069,2VBC234,2.8,1
1630,Ninbe Poppinga,(778) 020-7120,3BBC934,1.7,1
1631,Betlem Knorenschild,+64 57 567 6959,VBC923,3.3,1
1632,Yarisa Koutaibi,(248) 135-6878,1LBC234,2.5,0
1633,Sultan Bellanco,+91 83809-05231,AW 25 UY 6929,3.9,1
1634,Iffat Munabe,+61 1 4019 9227,2DBC134,3.9,1
1635,Zana Luchterhand,+61 3 6493 8122,3DBC834,1.8,1
1636,Monia Laranga,+61 8 9870 4097,5PBC034,3,1
1637,Berneice Westendorp,+63 5718-1451,UWO 7834,4.3,1
1638,Yordi Berezovsky,+61 9 5824 1863,7VBC934,3.5,1
1639,Nassim Heberle,+61 1 0142 6887,1EBC634,1.9,1
1640,Meizhen Amarnath,(202) 817-8180,2IBC734,4,1
1641,Gaye Holguin,+61 9 6830 6234,7TBC434,3.7,1
1642,Aila Widenmeyer,(456) 888-9476,1GBC534,4.4,1
1643,Venerada Jinkin,+27 70 531 2577,1GBC834,4.2,1
1644,Arslan Sini,+27 18 353 5442,7LBC634,4.4,1
1645,Lua Deich,(885) 910-5164,4LBC534,1.3,1
1646,Mariami Wieder,+91 51260-09831,2FBC434,2.9,1
1647,Abdelfattah Generoso,(826) 730-4669,9UBC934,2.4,1
1648,Carmelita Polivoda,(075) 406-7035,4RBC134,2.2,1
1649,Ty Vioque,+91 25053-59592,4OBC434,3.1,1
1650,Jeane Kalabin,+65 5704 2194,SBQ7334Z,4.9,1
1651,Milenka Montane,+91 34189-89149,7DBC434,3.9,1
1652,Pargat Billhardt,+91 70839-32825,8VBC934,4.7,1
1653,Emilse Gunten,(032) 626-6757,9RBC734,2.4,1
1654,Laine Beuckes,+91 40889-21088,1YBC934,2.7,1
1655,Aurimas Ammann,+91 43097-40096,6UBC534,4.1,1
1656,Silver Simonet,+91 36227-97025,8RBC234,1.8,1
1657,Elizete Bach,(003) 535-1360,6ABC934,4.1,1
1658,Joshua Fram,+61 4 9520 3234,1XBC634,4.6,1
1659,Yinuo Denhardt,+91 60190-03653,4UBC834,2.4,1
1660,Madelaine Alcalde,+64 76 209 4361,LBC463,3.1,1
1661,Orosia Reifarth,+91 79961-55359,2OBC934,1.5,1
1662,Abdelaali Jarrige,+61 8 5238 6172,7YBC934,2.5,1
1663,Jenara Vervoort,(701) 215-7887,4YBC234,4.3,1
1664,Femke Tompkins,+63 4223-2971,WZF 1734,3.5,1
1665,Weili Orru?,(803) 862-3736,6UBC534,4.5,1
1666,Lekbir Helmschmidt,+27 49 973 6891,CH 603-456,1.3,0
1667,Miluda Husges,+91 63235-47438,QO 69 LF 9924,2.7,1
1668,Keltse Peva,+44 9801 060431,NB99 CYZ,2.5,1
1669,Jared Wolffram,+61 6 4498 6721,4GBC334,2.1,1
1670,Maysa Ferraces,+91 86908-60439,1TBC034,1.4,1
1671,Evgeniy Thundayal,+55 04 01782-3338,HKG-8634,3.6,1
1672,Suren Senss,+91 59675-83950,9NBC734,3.9,1
1673,Willemina Iraegi,(863) 864-7064,3CBC734,1.3,1
1674,Arezki Voss,+974 8613 6090,85345E,3.9,1
1675,Charolette Wassmund,(640) 124-3630,3SBC734,4.2,0
1676,Lahasen Bronner,+27 80 472 0722,CT 843-456,2.8,1
1677,Nazarica Likholobov,+27 01 255 1381,CW 883-456,4.9,1
1678,Itzan Villari,(644) 879-5531,3KBC634,2.2,1
1679,Oystein Haitel,(106) 712-4810,5PBC034,1.4,1
1680,Rossitza Elvira,(416) 891-5486,6MBC834,1.2,1
1681,Nasra Quarto,+91 81294-81920,UC 09 UX 5622,4.1,0
1682,Aruna Burklein,+91 20340-16875,7LBC734,4.7,1
1683,Haizeder Hodkinson,(740) 083-4153,1XBC334,4.7,1
1684,Sofia Harten,+61 8 8824 2189,7WBC734,1.6,1
1685,Mayla Hoste,(995) 221-3902,4ZBC134,3.4,1
1686,Viktoriia Endrizzi,(549) 447-1187,3VBC434,3,1
1687,Nouman Brandstater,(362) 188-4762,4UBC834,4,1
1688,Eugen Ahijado,+91 98715-88553,7ABC734,1.2,1
1689,Jeanmarie Gontier,(775) 103-6149,6WBC834,4.7,1
1690,Rusudan Kuwalsky,(251) 348-8410,4VBC934,3,1
1691,Shae Yudaev,+44 1925 065757,UB13 YYZ,4.8,1
1692,Oulaya Emelin,+91 77898-85557,1TBC234,1.3,1
1693,Willi Ahlbrand,+61 0 1349 8737,7LBC434,2.5,1
1694,Jerai Grup,+61 5 7754 1113,QBC-833,3.2,1
1695,Marivi Kennett,(814) 033-0299,9TBC934,1.6,0
1696,Irwin Verove,+91 92574-86937,7BBC034,2.2,1
1697,Yonathan Parames,(283) 527-1541,2DBC734,4.3,1
1698,Eki? Nevares,+62 887-3578-5380,9ABC634,4.7,0
1699,Yohan Luehmann,+91 59795-58707,2FBC034,5,1
1700,Vladislav Eroshin,+61 8 2973 7168,5VBC434,4.6,1
1701,Eutropia Muhllehner,+91 79169-20662,9BBC934,2.6,1
1702,Minko Verdugo,+91 51979-21091,9TBC534,2.6,0
1703,Jianming Bazhin,+91 29746-27535,3FBC834,1.9,1
1704,Hamou Chocarro,+61 3 0929 6312,3PBC634,1.1,1
1705,Dieter Silvestri,(497) 231-7918,3IBC134,4.9,1
1706,Marquina Schwerin,+91 72045-89297,1PBC334,2,1
1707,Edilberta Brinkhaus,+61 8 3779 8857,4LBC834,3.9,1
1708,Kimberli Burgarth,(036) 908-9265,2MBC234,1.2,1
1709,Cornel Lavajo,(820) 326-9948,3CBC134,3.4,1
1710,Raid Hoegen,+61 8 4429 6817,8RBC234,1.8,1
1711,Helenca Djincharadze,+91 60354-70101,FW 91 VZ 1180,2.9,1
1712,Seny Meyerholz,+61 3 7817 2841,5UBC434,2,1
1713,Breanne Walcza,(411) 916-9531,6HBC034,3.1,1
1714,Suyong Leguineche,+91 07642-10782,6QBC034,3.5,1
1715,Julien Rey,(569) 867-1841,TBC 2734,1.9,1
1716,Cierra Friedl,+61 4 7134 2522,3KBC634,1.5,1
1717,Yenay Homann,+61 9 4284 4766,4LBC334,2,1
1718,"Elur Cabareda,",+91 44716-97979,6JBC734,3.1,1
1719,Tiziana Gormanns,+44 6683 030761,GB83 PYZ,2.5,1
1720,Buenaventu Pahomov,+62 801-7433-8692,1FBC034,3.3,1
1721,Melynda Tojo,+91 97863-32853,8KBC734,3.7,1
1722,Yongbin Lutsche,(382) 951-5832,2CBC734,4.3,1
1723,Famakan Redruello,(801) 589-7856,6TBC434,2,0
1724,Andrew Ballesta,+61 7 9814 7306,6XBC634,2.5,1
1725,Dinko Bruckdorfer,+91 96657-18044,3UBC334,4,1
1726,Alejandro Wulfes,+91 07452-11012,7CBC634,3.2,1
1727,Merle Emchenko,+62 289-7016-9739,B 6834 NYZ,4,0
1728,Bistra Urbiso,+91 75445-13457,4BBC934,2.4,1
1729,Arnald Marrodan,+27 82 080 3277,CL 113-456,1.7,1
1730,Givi Mozo,+61 1 4262 3773,6SBC434,3.9,1
1731,Rider Leira,+91 30321-39762,2HBC834,1.5,1
1732,Suyan Bloemeke,+91 57758-73660,3NBC434,3.3,1
1733,Xianyong Visus,+44 7461 024369,LB83 JYZ,1.2,1
1734,Qing Shalyugin,(032) 938-0934,9NBC134,3.9,1
1735,Juventino Bilu,+61 5 0802 9404,1ABC534,2.1,1
1736,Shiyi Zigaran,+91 80616-36954,7WBC534,2.7,1
1737,Jabbar Vences,(478) 588-1584,5EBC234,4.5,1
1738,Codi Ventosa,+91 61927-35630,8SBC834,1.3,1
1739,Yongxin Sebert,+61 5 1407 2739,3MBC834,4.7,1
1740,Nasim Teihs,+91 91299-21570,VM 84 JY 6074,3.3,1
1741,Asenet Jimuta,+91 37919-14465,6CBC534,2.8,1
1742,Benigno Yanko,+62 352-5581-3493,B 9434 ZYZ,3.7,1
1743,Jianping Luibl,+55 24 72097-6171,QBR-7634,1.4,1
1744,Marinica Meiners,(886) 620-4450,2UBC134,1.9,1
1745,Stefanel Schaffernich,(931) 344-1822,7HBC134,1.7,1
1746,Wendy Giunti,+61 3 5843 8971,1YBC034,4.4,1
1747,Ravi Barbiero,+61 4 4252 4542,2VBC834,4.2,1
1748,Martina Bahir,+55 75 86341-2675,EWR-6334,2.5,1
1749,Ieltxu Nefe,(705) 460-6734,1ZBC434,5,1
1750,Lorri Basser,+91 32598-40988,2PBC934,3.2,1
1751,Linwood Zeligstein,+27 97 110 0544,CH 403-456,3.7,1
1752,Ha Tupiza,+62 616-1250-1990,B 3434 DYZ,2.2,1
1753,Bambi Baturone,(258) 832-7646,9EBC634,3,0
1754,Pariksit Carramal,+91 34877-02111,OO 35 LS 7308,4.3,1
1755,Ibay Accogli,+91 20819-63146,2KBC634,4.9,0
1756,Rawda Corbett,(132) 217-9734,6UBC334,2.4,1
1757,Haiguang Pentin,(147) 587-5069,1EBC234,5,1
1758,Jianying Stoever,+91 37106-80333,8GBC134,1,1
1759,Humayun Rempel,(552) 945-0858,9ABC534,2.3,0
1760,Morad Koellerer,+91 08565-80753,8MBC834,3.9,1
1761,Emanuel Boyd,+91 73514-55155,6VBC534,2.9,1
1762,Lidice Zinkovsky,+61 5 0751 5805,2WBC934,2.8,1
1763,Yawen Pilar,+61 8 6702 7845,6LBC334,3.2,1
1764,Coca Repening,+63 7776-9596,IXN 1934,4.7,1
1765,Weldon Falchi,+61 4 4036 2900,3RBC734,1.1,1
1766,Oma Mahlov,+44 9251 586271,8BBC234,2.6,1
1767,Predestina Main Surname Page,+91 64309-53617,6BBC234,4.9,1
1768,Alexsandro Blankemeyer,+61 4 1339 9773,6BBC734,2,1
1769,Agneta Liriano,+44 6391 526266,SB51 XYZ,4.3,0
1770,Geovana Guldenhoven,(567) 625-3494,UBC 1034,4.1,1
1771,Modesta Lejona,+63 8679-7690,YEX 9834,4.1,1
1772,Pamela Pletsch,+62 899-2723-3582,B 1234 WYZ,2.7,1
1773,Willena Daak,+91 82577-69885,4WBC634,2.2,1
1774,Joni Zhdan,(767) 101-5982,4KBC634,1.9,1
1775,Guofen Friedenson,+91 62145-96926,5YBC234,4.1,1
1776,Salena Hahnge,+61 0 3099 6316,1ZBC134,2.4,1
1777,Urania Chafer,+61 4 5580 7320,2JBC234,4.4,1
1778,Hanh Axelrad,+27 80 930 8341,1YBC534,4.5,1
1779,Madeleine Lovera,+91 13609-24423,8LBC734,3.3,1
1780,Miluda Sandipa,(149) 961-3670,9LBC034,1.5,0
1781,Maryjo Ehrmann,+91 68010-51730,6JBC334,2,1
1782,Abarca Scheugraber,(507) 887-9555,8UBC434,4.6,1
1783,Aksiniya De Granja,(488) 081-5716,8YBC034,4.9,1
1784,Dorinela Connolly,+63 8938-9972,KXH 7834,1.8,1
1785,Andreea Bleu,+91 86592-43720,3TBC534,4.7,1
1786,Mitxel Voinescu,(520) 518-2149,8FBC434,3.8,1
1787,Lisseth Tzai,+91 96201-91594,5IBC434,3.1,1
1788,Ruth Holdorf,+91 44206-96269,8JBC134,2.8,1
1789,Leonel Fuillerat,+65 7945 0013,SBT1734Y,5,0
1790,Agustin Kirk,+61 7 3006 6444,9LBC834,4,1
1791,Odin Sigmunt,+91 72669-84076,1IBC634,1.7,1
1792,Massar Kaddouri,+61 9 5762 8236,4BBC634,5,0
1793,Arcadio Meyerdirks,+61 6 0785 0650,1YBC734,3.1,1
1794,Latina Gronemann,+61 4 6962 7751,8OBC934,4.5,1
1795,Charline Drevet,(136) 826-0792,6UBC434,2.1,1
1796,Lica Gole,+91 37824-07445,1VBC034,1.6,1
1797,Liene Tiefenthaler,+91 90584-38346,1QBC234,4.4,1
1798,Lynn Badikov,(545) 656-4694,7HBC934,2.7,1
1799,Manuela Koronk,(090) 416-2407,4JBC734,3.6,1
1800,Balkar Danielsen,+91 06283-99043,1PBC734,1.9,1
1801,Zebensui Iacopini,(884) 164-0109,5BBC534,1.4,1
1802,Nayomi Cadete,(051) 004-8980,5PBC534,4.5,1
1803,Faizan Stolterfoht,(820) 839-9623,4KBC134,2.3,1
1804,Fella Remedios,+91 66249-94224,4NBC634,4.4,1
1805,Grimanesa Hatesohl,+91 47847-01853,4WBC534,3.1,1
1806,Natalina Lederer,+91 94966-57746,9NBC234,2.2,1
1807,Can Buixeda,+61 3 4244 5800,9ABC734,3.4,1
1808,Yosra Ganther,+61 6 3814 3351,3WBC934,1.4,1
1809,Nicolina Guarniero,+91 95556-28438,9YBC534,4.9,1
1810,Chandru Karlheinz,+64 15 891 5943,UBC173,4.1,1
1811,Drucilla Vikhnovich,+61 8 5835 9799,2HBC634,3.5,0
1812,Abdelhalim Bairashewsky,+91 54653-83464,6WBC034,3.1,1
1813,Mhand Kohnk,+91 98612-56120,8TBC934,2.2,1
1814,Ortzi Scheichenzuber,+61 9 8417 3960,8UBC034,3.4,1
1815,Sallam Bokenhans,+91 74243-67051,6DBC234,4,1
1816,Domitilo Baidez,(168) 865-7407,5RBC134,1.9,1
1817,Madani Nawrocki,+90 696 717 6378,34 CBC 563,2.2,1
1818,Viktoriya Ugazzi,+61 8 9069 0679,7EBC334,2.2,1
1819,Alvar Viniegra,+55 77 83808-0121,AZB-4034,5,1
1820,Jammie Lorez,+61 1 2793 4679,7KBC934,2.8,0
1821,Clemorisa Ferragut,+61 8 4213 1793,1HBC534,2.1,1
1822,Lavon Garay,+91 19283-86257,SO 50 MA 0253,3.3,1
1823,Fletcher Gerks,+61 6 4909 5697,5HBC334,4.7,1
1824,Eurico Indellicati,+44 9896 092532,KB65 IYZ,4.9,1
1825,Octavian Vordenbaumen,+91 64812-26181,6IBC134,3.5,1
1826,Chadia Zima,+61 6 5221 3622,2MBC834,1.6,1
1827,Laarbi Heinmann,+27 56 389 1915,9CBC934,2,1
1828,Sanyaia Sechting,+62 899-5338-9114,B 2734 NYZ,1.3,1
1829,Mitka Lademacher,+65 5825 7327,SBR8334V,2.5,1
1830,Assya Orrantia,+61 1 7251 0635,8TBC734,2.2,1
1831,Bixia Pahtanov,+91 61910-88059,6DBC334,3.8,1
1832,Martiniana Golovei,+61 3 6441 2067,9YBC734,3.7,1
1833,Theodorus Chena,+61 3 9696 7142,4ZBC334,3.8,1
1834,Missoum Aengenoordt,(770) 696-6153,9JBC034,4,1
1835,Kaori Alandete,+91 79464-75651,7HBC734,1.1,0
1836,Tanja Maduro,+91 43805-85420,8KBC634,2,1
1837,Bibian Sterk,+44 7535 385505,8MBC534,4.6,1
1838,Gleice Portellano,+27 71 623 3942,2VBC734,2,1
1839,Giga Pituhin,(737) 301-7549,2SBC034,3.5,1
1840,Mercenario De Cuesta,+91 52838-36519,9HBC134,1.7,1
1841,Lucius Eder,+91 52077-04815,4XBC234,4.3,1
1842,Luba Tsekhanovich,(339) 115-6353,5XBC234,4.9,1
1843,Trinidad Malos,+63 0439-1310,OMS 6434,2.3,1
1844,Kermit Reiffarth,+61 3 8210 9541,4ABC134,4.4,1
1845,Hamudi Ordu?z,(337) 069-3431,1FBC434,2.2,1
1846,Pe?s Stierkorb,+61 6 0127 1054,3MBC734,4.8,0
1847,Abu Lia,(422) 088-7376,5TBC934,1.6,1
1848,Xacobo Bazen,+62 409-0583-4886,2KBC234,2.6,1
1849,Lambertus Canaves,+91 69742-47203,8WBC934,3.4,1
1850,Aissa Cartharius,(705) 156-2170,8CBC134,4,1
1851,Mieczyslaw Pecino,+61 8 6562 5603,3ABC134,4.8,0
1852,Eliza Rittersen,(979) 859-0729,5CBC834,2.6,1
1853,Mamma Fellner,+64 59 698 6630,FBC413,2.4,1
1854,Rigoberto Spanholtz,+63 4946-2155,JNA 4934,3.2,1
1855,Gra?s Wilt,(814) 310-5223,6JBC434,2,0
1856,Aidas Djikaev,(740) 076-8574,9YBC034,3.6,1
1857,Kathey Brio,+61 1 9440 8291,1DBC234,3.7,1
1858,Kay Pradel,(327) 339-1851,9BBC834,3.7,1
1859,Rochell Nadvornizch,+62 612-7754-8280,B 1934 FYZ,4.2,1
1860,Fadwa Ebbert,+63 5600-8793,ENE 9934,1.8,1
1861,Charly Gatilov,+63 7296-6320,EMD 4034,4.8,1
1862,Rasheed Jukalov,+91 15828-19251,2LBC634,2.5,1
1863,Hamidou Ustinov,(264) 391-8383,4NBC034,1.4,1
1864,Xiufen Munt,+61 3 2956 1015,5CBC934,2.4,1
1865,Adiran Shriharsha,+44 0599 061901,IB37 KYZ,3.2,1
1866,Aliu Mogilyuk,(609) 461-6754,9DBC534,4.6,1
1867,Andries Plotnick,(163) 577-6080,8JBC034,1.7,1
1868,Jehu Schnitzenbaumer,+63 0795-7658,ABO 9034,3.5,1
1869,Izadi Thielen,+91 73808-44089,8MBC434,2.4,0
1870,Froilana Iztueta,+62 641-5801-5572,B 9334 SYZ,3.3,1
1871,Zofia Pirkl,+61 0 2841 5057,3KBC434,3.8,1
1872,Orreaga Ewerle,+61 1 9514 5531,8NBC934,4.3,0
1873,Iozsef Modi,+91 65961-92941,5GBC934,3.6,0
1874,Fatemeh Pedrueza,(088) 061-7728,3SBC234,2.2,1
1875,Alice Jidilin,+62 720-7660-6146,B 8334 UYZ,4.7,0
1876,Jula Sorel,(817) 149-8665,3GBC134,3.9,1
1877,Qiaoyun Rasool,(425) 211-2864,7LBC034,4.3,1
1878,Dioscorides Seldin,(718) 459-2102,3TBC234,3.2,1
1879,Polonia Calano,+91 37101-92577,1NBC734,1.9,1
1880,Clair Cacapo,+44 7142 763053,EB55 PYZ,3.3,0
1881,Monike Queipo,+61 6 4075 2689,1XBC034,2.8,1
1882,Conrada Humphreys,+91 68398-44971,5PBC034,1.1,1
1883,Michela Holzgrafe,(690) 077-9395,4SBC034,2.9,0
1884,Diallo Gravier,+91 10443-12711,2GBC434,4.7,1
1885,Salca Kirschenbaum,+27 76 854 5196,7HBC734,1.5,1
1886,Merari Felgueras,(781) 164-9963,3JBC334,4.5,1
1887,Tasnim Heidner,+61 0 4549 6586,5OBC734,3.7,1
1888,Mayelin Rebull,+61 8 0434 7134,9IBC334,1.5,0
1889,Alois Viguier,+91 24956-56615,9MBC334,3.5,1
1890,Abdennasser Terhaer,(172) 010-7473,6JBC134,4.6,1
1891,Tantica Hullecremer,+61 6 1743 9111,4OBC934,4,1
1892,Aynoa Sarstedt,(032) 203-6425,1LBC634,2.4,1
1893,Nikoletta Binz,+91 55156-97676,1FBC534,3.3,1
1894,Marlise Utrillas,+62 375-3161-6320,B 1334 ZYZ,4.1,1
1895,Elroy Bermello,(103) 483-5286,3FBC234,2.6,1
1896,Najem Kadowala,+91 90948-85877,6UBC734,4,1
1897,Iusra Ammar,+61 2 0226 8016,9GBC934,1.3,1
1898,Noella Rakoto,(918) 047-5529,8IBC434,1.7,1
1899,Gnima Berduzera,+63 3699-8594,IBR 1834,4.5,1
1900,Gaynell Lienhoft,+27 53 020 2740,7NBC734,2.4,1
1901,Dorris Gau,(980) 313-0575,9DBC434,4.2,1
1902,Illia Idoyaga,+91 93983-40066,4EBC934,1.7,1
1903,Sinda Demetr,+91 26843-61074,4FBC134,2.3,1
1904,Lucindo Ouchene,(678) 046-2349,3TBC834,1.4,1
1905,Jalisa Kascante,+61 7 2193 0753,9VBC134,1.7,1
1906,Sihame Vicien,+61 3 1646 9107,5XBC334,1.5,1
1907,Donnell Kiene,(443) 529-6909,5PBC334,3,1
1908,Irineo Brox,+91 44732-14580,7VBC834,1.2,1
1909,Ishtar Via,(259) 728-1737,8EBC234,2.2,1
1910,Graciano Riefel,(708) 919-3500,5JBC234,2.9,1
1911,Pandu Ugazzi,+61 4 4335 9282,8BBC634,2.5,1
1912,Xiya Fegg,+64 71 553 8797,TBC493,2.2,1
1913,Zuberoa Urgin,(912) 073-1990,2WBC534,2.7,1
1914,Khalil Purva,(385) 565-1533,9BBC234,2.4,1
1915,Mitra Chapa,+91 64402-69883,6CBC534,3.2,1
1916,Ghofrane Nocito,+61 0 8056 2511,9XBC734,4.2,1
1917,Heriberta Willson,+91 77663-89289,2GBC534,1.2,1
1918,Doriana Boudin,+61 9 2225 2209,3YBC134,3.1,1
1919,Nita Zschenderlein,(424) 052-6741,6ZBC534,4.1,1
1920,Fayrouz Brelsford,(863) 966-9077,9GBC334,1.2,1
1921,Chifae Regedantz,(826) 258-5451,7OBC534,4,1
1922,Andrada Porquet,+91 12209-96041,7ABC034,2.1,1
1923,Nadir Riedell,+91 15993-82511,9OBC534,4.9,1
1924,Terencio Brodsky,+91 92411-01531,5PBC334,3.4,1
1925,Constancia Prommersberger,+27 41 185 4236,9EBC834,4,1
1926,Marget Lotter,+91 12691-13784,8XBC134,2,1
1927,Damion Moldovan,(687) 983-7621,2XBC334,4.6,1
1928,Donis Bollain,(045) 301-5703,9NBC334,3.1,1
1929,Vilius Anschutz,+91 34458-87878,4DBC234,2,1
1930,Damaso Babadjan,+91 65792-52050,4BBC134,2.6,1
1931,Filipp Genicio,+91 63919-84413,7RBC734,3.4,1
1932,Ivanilda Foncea,(638) 508-5307,7VBC934,1.5,0
1933,Kelli Tocu,(822) 687-9808,8QBC234,2.5,1
1934,Hoummada Maltin,+61 1 9743 8252,7ZBC734,3.6,1
1935,Thierry Heguibehere,+91 95536-11267,4RBC534,1.7,0
1936,Tehmine Girbes,(520) 907-7934,9CBC134,1.2,1
1937,Haiqin Terrado,+61 3 9401 0247,2NBC634,1.4,0
1938,Drifa Atlantov,+55 95 87578-1872,EXX-7834,4.1,1
1939,Janny Chirico,+61 3 1342 7475,8YBC134,2.2,1
1940,Xuefang Alejos,+91 58347-78588,4OBC634,1.1,1
1941,Jagdeep Ciordia,(382) 534-3487,1KBC734,1.7,1
1942,Zhijun Litz,(826) 559-5180,8IBC334,2.5,1
1943,Enrica Uleri,+91 97086-22745,2OBC934,1.2,1
1944,Lanmei Gelot,+91 25884-43943,3BBC534,1.3,1
1945,Richelle Bilvao,+44 1064 127222,JB36 ZYZ,1.1,1
1946,Ngan Alpande,+61 8 4792 7838,7IBC734,3.3,1
1947,Benedetta Fornier,+91 99820-75548,7LBC034,2.4,1
1948,Fouzi Paniagua,(222) 205-6934,9EBC034,3.7,1
1949,Krysten Erdoiza,(226) 857-5851,9HBC834,3.3,1
1950,Raimund Ionascu,+62 215-8547-3036,7TBC834,3.3,1
1951,Salifu Bradford,+61 2 2833 8509,1FBC634,4,1
1952,Yekaterina Curros,+55 31 01300-5893,EUN-2434,1.7,1
1953,Kirby Lejebokov,(739) 108-6701,6NBC534,1.7,1
1954,Abul Reinkunz,+62 892-9004-1785,B 6334 HYZ,4.1,1
1955,Iratxe Fiter,+61 2 8487 4778,3MBC234,1.4,1
1956,Rochel Gatell,(102) 916-5511,5TBC034,2.3,0
1957,Belleda Latour,(528) 900-6448,1VBC234,1.8,1
1958,Annas Grochet,+91 11106-59074,9JBC834,1.3,0
1959,Elisabetta Wickel,+61 9 6278 2407,7SBC334,3.4,1
1960,Agar Bara,(302) 307-8291,9ABC834,3.8,1
1961,Daouda Sussengut,(457) 132-4504,EBC 4434,4.8,1
1962,Johana Iguacel,+90 962 893 3958,34 WBC 883,3,0
1963,Gunnar Polson,+91 67517-87006,1XBC934,4.5,1
1964,Morgan Ganss,(138) 225-0913,5KBC334,4.6,1
1965,Suzan Esquide,(027) 629-9487,7PBC534,3.4,1
1966,Jaime Thatcher,+91 45916-17711,5GBC934,1.9,1
1967,Miracle Hensges,+63 6949-0099,FCH 4234,3.7,1
1968,Yiqun Bucklein,+61 9 5845 4793,1OBC434,1.6,1
1969,Doramas Nasati,+61 0 2220 1315,5LBC334,4.9,1
1970,Maher Clotet,+91 76325-40499,6ABC734,3.4,1
1971,Mitra Gehrs,+44 0989 201410,IB83 XYZ,1.8,1
1972,Kirby Gandaio,(549) 976-6411,6XBC834,1.3,0
1973,Lambertus Romanyuk,+27 94 379 6167,CM 303-456,4.8,0
1974,Ezahra Zanussi,+61 4 2501 7407,6MBC734,2.9,0
1975,Abdelazis Saturio,(188) 727-5435,TBC 6334,4.4,0
1976,Subhan Fernschild,+91 38588-30512,4RBC234,1.7,1
1977,Elmehdi Bartlechner,+61 2 0979 1059,2HBC634,2.2,1
1978,Giannina Zeligsberg,(495) 815-1551,3YBC534,1,1
1979,Layne Arimendi,+91 00025-01477,2BBC734,2.6,1
1980,Alexi Orea,+61 8 6037 4120,9TBC234,1.1,1
1981,Tomoko Thevissen,(793) 708-1233,3FBC834,4.9,1
1982,Estephany Abdoun,+27 01 388 6873,2DBC134,3.1,1
1983,Yanjun Carrolo,+61 5 1005 4529,7YBC934,3.3,1
1984,Nermine Langille,+91 91807-62955,3UBC734,4.6,1
1985,Maodo Shamrun,(897) 434-8015,5KBC034,3.5,1
1986,Tsetsa Juanes,+61 8 5037 5512,7WBC234,2.3,1
1987,Teodula Vilimaa,+91 75351-77159,2SBC334,1.3,1
1988,Skaiste Silbernagel,+61 6 4963 0216,7XBC734,2,0
1989,Viviane Zariquiei,+61 2 9724 9569,3WBC334,2.7,1
1990,Caryn Baikovsky,+44 5859 813780,FB60 SYZ,5,1
1991,Yasmina Bedmar,+91 20296-38786,8ZBC834,1.4,1
1992,Robertas Maradiaga,+91 74423-68862,2TBC534,1.8,1
1993,Jozsefne Aalst,+63 6338-2009,BQJ 1334,2.9,1
1994,Lisette Furck,+62 186-5882-8855,5DBC334,4.8,1
1995,Janita Whittingham,(298) 911-2004,8YBC534,3.7,1
1996,Jianli Ugazzi,+91 02414-66216,6CBC034,3.1,1
1997,Shanon Almarcegui,+61 0 7402 2324,8NBC134,2.3,1
1998,Belinda Usellini,+63 8835-9236,KUY 7734,3.8,1
1999,Vitoria Garcia Hidalgo,+61 8 0439 6278,6MBC134,4.1,1
2000,Garoafa Eulenfeld,(795) 337-0849,3NBC334,1.7,1
2001,Tashina Rahou,+90 156 743 9598,34 QBC 413,4.1,1
2002,Mitra Cillan,+27 97 657 5603,2LBC934,2.5,1
2003,Ekain Lister,(204) 508-4100,2DBC334,2.4,1
2004,Xinjian Taracena,+61 2 5493 0550,4CBC334,1.2,1
2005,Lassina Brandhofer,(947) 522-4247,6QBC934,1.4,1
2006,Uarda Eding,+63 8123-6016,MFO 6234,2.8,1
2007,Talita Armbrecht,+63 3002-6942,MZI 6434,4.5,1
2008,Sherie Balakhnin,+61 2 0931 9870,3OBC334,1.5,1
2009,Jade Habig,+61 2 6576 1663,2DBC934,4.2,1
2010,Kyoko Luettecke,+91 35067-60609,7MBC034,2.9,0
2011,Edelmiro Olshansky,+61 5 4703 5057,8BBC634,3.5,1
2012,Gersain Patzschke,(384) 533-6830,6BBC334,3,0
